wordAmount,threadAmount,microSeconds
1000,10,1047
1000,10,1266
1000,11,1367
1000,11,901
1000,11,1221
1000,11,1232
1000,11,1178
1000,11,1272
1000,11,1381
1000,11,1268
1000,11,1087
1000,11,1211
1000,11,2086
1000,11,1573
1000,11,1555
1000,11,1104
1000,11,1590
1000,11,1011
1000,11,1278
1000,11,1027
1000,11,984
1000,11,954
1000,12,1033
1000,12,1124
1000,12,1115
1000,12,1428
1000,12,936
1000,12,1254
1000,12,947
1000,12,1450
1000,12,1469
1000,12,1260
1000,12,1252
1000,12,1288
1000,12,1473
1000,12,1522
1000,12,1372
1000,12,1515
1000,12,1128
1000,12,1143
1000,12,1811
1000,12,1191
1000,13,1306
1000,13,1633
1000,13,1405
1000,13,1018
1000,13,992
1000,13,990
1000,13,1027
1000,13,1381
1000,13,1058
1000,13,1020
1000,13,933
1000,13,990
1000,13,935
1000,13,2291
1000,13,2589
1000,13,4842
1000,13,1115
1000,13,1489
1000,13,1110
1000,13,1811
1000,14,1878
1000,14,1298
1000,14,1105
1000,14,1006
1000,14,1670
1000,14,1154
1000,14,1162
1000,14,1385
1000,14,1016
1000,14,1009
1000,14,1021
1000,14,1270
1000,14,1168
1000,14,1362
1000,14,1385
1000,14,1331
1000,14,1230
1000,14,1320
1000,14,1855
1000,14,1571
1000,15,1676
1000,15,1568
1000,15,1720
1000,15,1884
1000,15,7747
1000,15,1943
1000,15,1709
1000,15,2285
1000,15,2204
1000,15,1710
1000,15,1710
1000,15,1039
1000,15,1003
1000,15,1094
1000,15,1241
1000,15,1119
1000,15,1050
1000,15,1048
1000,15,1361
1000,15,1123
1000,16,2323
1000,16,2138
1000,16,1792
1000,16,1196
1000,16,1152
1000,16,1695
1000,16,1720
1000,16,1548
1000,16,1329
1000,16,1024
1000,16,1086
1000,16,1148
1000,16,1514
1000,16,1120
1000,16,1076
1000,16,1946
1000,16,1275
1000,16,1583
1000,16,1188
1000,16,2989
1000,17,1229
1000,17,1413
1000,17,1161
1000,17,1166
1000,17,1221
1000,17,1643
1000,17,1832
1000,17,1308
1000,17,1669
1000,17,1735
1000,17,1523
1000,17,1218
1000,17,1240
1000,17,1253
1000,17,1338
1000,17,1627
1000,17,1985
1000,17,1473
1000,17,1692
1000,17,1395
1000,18,1629
1000,18,1997
1000,18,1633
1000,18,1774
1000,18,2201
1000,18,2062
1000,18,1370
1000,18,1492
1000,18,1783
1000,18,1284
1000,18,2016
1000,18,1551
1000,18,2270
1000,18,1456
1000,18,1267
1000,18,1373
1000,18,1653
1000,18,1421
1000,18,1125
1000,18,1201
1000,19,1190
1000,19,3480
1000,19,1829
1000,19,1181
1000,19,1238
1000,19,1227
1000,19,1179
1000,19,1272
1000,19,1215
1000,19,1487
1000,19,1934
1000,19,1388
1000,19,1879
1000,19,1840
1000,19,1993
1000,19,2090
1000,19,2883
1000,19,2077
1000,19,1201
1000,19,1943
1000,20,1402
1000,20,1252
1000,20,1367
1000,20,1274
1000,20,1365
1000,20,1493
1000,20,1412
1000,20,1286
1000,20,1225
1000,20,1340
1000,20,2353
1000,20,2224
1000,20,2075
1000,20,1907
1000,20,1626
1000,20,1641
1000,20,1900
1000,20,1337
1000,20,1235
1000,20,1590
1000,21,1603
1000,21,1423
1000,21,1609
1000,21,1266
1000,21,1318
1000,21,1308
1000,21,1478
1000,21,1273
1000,21,1257
1000,21,1671
1000,21,1696
1000,21,1516
1000,21,1373
1000,21,1337
1000,21,1283
1000,21,1455
1000,21,1351
1000,21,1678
1000,21,1787
1000,21,2319
1000,22,2115
1000,22,1979
1000,22,5273
1000,22,2562
1000,22,1702
1000,22,2498
1000,22,3463
1000,22,1933
1000,22,1361
1000,22,1714
1000,22,1768
1000,22,1449
1000,22,1282
1000,22,1295
1000,22,1388
1000,22,1390
1000,22,1354
1000,22,1682
1000,22,2188
1000,22,1926
1000,23,2551
1000,23,2767
1000,23,1873
1000,23,2221
1000,23,1990
1000,23,1585
1000,23,2041
1000,23,1883
1000,23,1603
1000,23,1365
1000,23,1373
1000,23,1363
1000,23,2103
1000,23,1293
1000,23,1350
1000,23,1587
1000,23,1329
1000,23,1397
1000,23,1403
1000,23,1802
1000,24,1791
1000,24,1655
1000,24,1764
1000,24,2859
1000,24,2494
1000,24,2631
1000,24,7791
1000,24,2315
1000,24,2281
1000,24,2492
1000,24,2664
1000,24,1899
1000,24,2027
1000,24,1419
1000,24,1740
1000,24,1509
1000,24,1416
1000,24,1592
1000,24,1637
1000,24,1350
1000,25,1926
1000,25,1891
1000,25,1411
1000,25,1586
1000,25,2428
1000,25,1538
1000,25,1463
1000,25,2186
1000,25,2525
1000,25,2331
1000,25,1820
1000,25,1728
1000,25,2586
1000,25,2356
1000,25,1893
1000,25,1547
1000,25,1465
1000,25,1409
1000,25,1694
1000,25,1419
100000,1,1918
100000,1,2114
100000,1,2459
100000,1,3116
100000,1,2244
100000,1,2272
100000,1,2075
100000,1,2032
100000,1,2039
100000,1,2062
100000,1,2023
100000,1,1978
100000,1,2105
100000,1,2013
100000,1,1943
100000,1,2015
100000,1,1929
100000,1,1955
100000,1,1977
100000,1,2044
100000,2,1800
100000,2,2001
100000,2,1632
100000,2,1594
100000,2,1538
100000,2,1656
100000,2,1756
100000,2,1703
100000,2,1919
100000,2,1765
100000,2,1905
100000,2,1631
100000,2,1531
100000,2,1809
100000,2,1891
100000,2,1715
100000,2,1380
100000,2,1637
100000,2,1495
100000,2,1694
100000,3,1312
100000,3,1850
100000,3,1580
100000,3,1697
100000,3,1693
100000,3,1470
100000,3,1385
100000,3,1682
100000,3,1697
100000,3,1918
100000,3,1398
100000,3,1500
100000,3,1203
100000,3,1534
100000,3,1217
100000,3,1435
100000,3,1477
100000,3,1346
100000,3,1409
100000,3,1501
100000,4,1334
100000,4,1340
100000,4,1497
100000,4,4866
100000,4,1522
100000,4,1509
100000,4,1933
100000,4,1559
100000,4,1399
100000,4,1729
100000,4,1514
100000,4,1356
100000,4,1743
100000,4,1946
100000,4,1325
100000,4,1612
100000,4,1612
100000,4,1513
100000,4,2058
100000,4,1678
100000,5,1816
100000,5,1855
100000,5,1428
100000,5,1394
100000,5,1280
100000,5,1499
100000,5,1483
100000,5,1401
100000,5,1466
100000,5,1560
100000,5,1389
100000,5,1456
100000,5,1591
100000,5,1493
100000,5,1571
100000,5,1905
100000,5,1715
100000,5,1562
100000,5,2042
100000,5,1409
100000,6,1854
100000,6,1594
100000,6,1676
100000,6,1510
100000,6,1401
100000,6,1546
100000,6,1776
100000,6,1932
100000,6,1639
100000,6,1566
100000,6,2017
100000,6,1942
100000,6,1907
100000,6,1668
100000,6,1881
100000,6,1677
100000,6,1554
100000,6,1459
100000,6,1574
100000,6,1603
100000,7,1714
100000,7,1663
100000,7,1481
100000,7,1667
100000,7,2087
100000,7,1859
100000,7,3046
100000,7,1473
100000,7,1763
100000,7,1884
100000,7,1982
100000,7,1523
100000,7,1441
100000,7,2008
100000,7,1807
100000,7,1677
100000,7,1849
100000,7,1486
100000,7,1619
100000,7,1646
100000,8,1552
100000,8,2189
100000,8,1993
100000,8,2304
100000,8,2300
100000,8,2255
100000,8,1883
100000,8,1478
100000,8,1698
100000,8,1462
100000,8,1665
100000,8,1869
100000,8,2327
100000,8,1638
100000,8,1786
100000,8,1611
100000,8,1516
100000,8,4080
100000,8,2190
100000,8,2277
100000,9,2006
100000,9,2521
100000,9,2080
100000,9,2047
100000,9,1919
100000,9,1806
100000,9,1633
100000,9,1478
100000,9,1699
100000,9,1576
100000,9,1437
100000,9,1420
100000,9,1655
100000,9,1964
100000,9,2291
100000,9,1841
100000,9,2142
100000,9,1774
100000,9,1517
100000,9,2006
100000,10,1847
100000,10,1935
100000,10,1652
100000,10,2037
100000,10,2308
100000,10,1458
100000,10,2056
100000,10,1594
100000,10,6626
100000,10,3535
100000,10,2072
100000,10,2508
100000,10,2040
100000,10,1660
100000,10,1733
100000,10,2054
100000,10,2142
100000,10,2115
100000,10,2303
100000,10,2346
100000,11,1987
100000,11,1870
100000,11,2012
100000,11,1659
100000,11,3683
100000,11,2040
100000,11,2326
100000,11,1771
100000,11,2064
100000,11,2292
100000,11,2193
100000,11,1578
100000,11,1615
100000,11,1693
100000,11,2030
100000,11,2122
100000,11,2765
100000,11,2109
100000,11,2183
100000,11,1765
100000,12,2819
100000,12,2516
100000,12,2042
100000,12,2267
100000,12,2001
100000,12,2665
100000,12,1900
100000,12,2207
100000,12,1889
100000,12,1725
100000,12,1935
100000,12,2119
100000,12,2992
100000,12,2467
100000,12,3080
100000,12,2458
100000,12,3079
100000,12,2535
100000,12,3231
100000,12,2781
100000,13,2662
100000,13,2699
100000,13,1794
100000,13,2731
100000,13,2102
100000,13,2149
100000,13,1877
100000,13,2292
100000,13,1883
100000,13,3003
100000,13,1885
100000,13,2678
100000,13,2673
100000,13,1662
100000,13,2369
100000,13,2293
100000,13,1897
100000,13,1998
100000,13,1886
100000,13,2062
100000,14,2314
100000,14,2343
100000,14,2181
100000,14,2645
100000,14,2380
100000,14,1976
100000,14,1914
100000,14,1764
100000,14,1562
100000,14,1751
100000,14,2170
100000,14,2427
100000,14,1991
100000,14,2214
100000,14,1700
100000,14,2661
100000,14,2106
100000,14,2355
100000,14,2071
100000,14,2292
100000,15,6905
100000,15,3730
100000,15,3310
100000,15,2769
100000,15,1944
100000,15,2279
100000,15,2154
100000,15,1946
100000,15,2008
100000,15,1889
100000,15,1621
100000,15,2078
100000,15,1972
100000,15,2196
100000,15,2036
100000,15,2590
100000,15,1958
100000,15,2242
100000,15,2175
100000,15,2258
100000,16,2344
100000,16,2644
100000,16,2643
100000,16,2549
100000,16,2164
100000,16,2348
100000,16,2629
100000,16,2678
100000,16,2550
100000,16,3212
100000,16,10110
100000,16,2506
100000,16,2881
100000,16,2491
100000,16,2821
100000,16,3052
100000,16,2183
100000,16,2328
100000,16,2358
100000,16,2096
100000,17,2983
100000,17,2456
100000,17,2391
100000,17,2081
100000,17,2077
100000,17,2363
100000,17,1968
100000,17,2489
100000,17,2726
100000,17,2716
100000,17,2326
100000,17,2905
100000,17,2681
100000,17,2568
100000,17,2302
100000,17,2054
100000,17,2203
100000,17,2224
100000,17,2225
100000,17,2043
100000,18,2166
100000,18,2373
100000,18,2970
100000,18,12704
100000,18,3245
100000,18,2756
100000,18,3133
100000,18,3158
100000,18,3141
100000,18,2687
100000,18,3524
100000,18,2853
100000,18,2766
100000,18,2846
100000,18,2797
100000,18,3331
100000,18,2250
100000,18,3114
100000,18,3028
100000,18,2512
100000,19,2591
100000,19,2747
100000,19,2885
100000,19,2655
100000,19,2798
100000,19,3054
100000,19,2844
100000,19,2443
100000,19,2205
100000,19,3033
100000,19,2809
100000,19,4823
100000,19,3227
100000,19,6569
100000,19,3060
100000,19,3030
100000,19,3572
100000,19,3113
100000,19,3126
100000,19,2992
100000,20,3314
100000,20,3548
100000,20,3339
100000,20,2983
100000,20,3462
100000,20,3298
100000,20,2878
100000,20,2779
100000,20,2842
100000,20,3414
100000,20,2713
100000,20,3178
100000,20,3529
100000,20,3862
100000,20,3929
100000,20,2799
100000,20,2651
100000,20,2785
100000,20,2619
100000,20,2882
100000,21,2817
100000,21,2594
100000,21,3793
100000,21,3073
100000,21,3375
100000,21,2827
100000,21,2982
100000,21,3255
100000,21,2263
100000,21,2533
100000,21,2629
100000,21,2211
100000,21,3163
100000,21,3039
100000,21,2687
100000,21,3188
100000,21,2957
100000,21,2886
100000,21,2601
100000,21,2847
100000,22,3206
100000,22,2645
100000,22,2684
100000,22,2616
100000,22,2862
100000,22,2623
100000,22,2840
100000,22,2989
100000,22,3849
100000,22,2198
100000,22,2841
100000,22,4986
100000,22,2655
100000,22,2307
100000,22,2638
100000,22,2687
100000,22,2654
100000,22,3048
100000,22,3298
100000,22,2631
100000,23,2572
100000,23,3622
100000,23,2891
100000,23,2810
100000,23,3039
100000,23,3088
100000,23,2992
100000,23,3701
100000,23,2764
100000,23,2878
100000,23,2741
100000,23,2926
100000,23,3001
100000,23,3232
100000,23,2781
100000,23,3148
100000,23,3190
100000,23,3200
100000,23,4501
100000,23,3551
100000,24,3378
100000,24,3280
100000,24,3558
100000,24,2764
100000,24,2708
100000,24,3037
100000,24,2740
100000,24,2612
100000,24,2884
100000,24,2953
100000,24,3423
100000,24,2745
100000,24,2374
100000,24,2634
100000,24,2597
100000,24,2815
100000,24,2879
100000,24,3087
100000,24,2268
100000,24,3370
100000,25,2803
100000,25,2717
100000,25,3342
100000,25,3463
100000,25,3228
100000,25,2849
100000,25,3541
100000,25,3201
100000,25,3550
100000,25,3383
100000,25,3601
100000,25,3427
100000,25,3308
100000,25,3266
100000,25,2871
100000,25,3890
100000,25,2760
100000,25,2881
100000,25,2201
100000,25,3152
10000000,1,137669
10000000,1,143078
10000000,1,132370
10000000,1,138711
10000000,1,136275
10000000,1,134861
10000000,1,136703
10000000,1,138082
10000000,1,137101
10000000,1,146093
10000000,1,150809
10000000,1,140202
10000000,1,137477
10000000,1,135565
10000000,1,152233
10000000,1,158167
10000000,1,137061
10000000,1,131438
10000000,1,137516
10000000,1,136669
10000000,2,69356
10000000,2,71064
10000000,2,67705
10000000,2,73989
10000000,2,70470
10000000,2,70583
10000000,2,75395
10000000,2,76202
10000000,2,70434
10000000,2,74436
10000000,2,71836
10000000,2,75401
10000000,2,72677
10000000,2,71109
10000000,2,70506
10000000,2,74120
10000000,2,68591
10000000,2,74150
10000000,2,71226
10000000,2,71467
10000000,3,87652
10000000,3,72641
10000000,3,57047
10000000,3,64796
10000000,3,84017
10000000,3,57045
10000000,3,55985
10000000,3,55428
10000000,3,88487
10000000,3,69301
10000000,3,59531
10000000,3,59097
10000000,3,59836
10000000,3,55009
10000000,3,63682
10000000,3,63071
10000000,3,66916
10000000,3,58162
10000000,3,71041
10000000,3,63551
10000000,4,73388
10000000,4,70400
10000000,4,61079
10000000,4,61821
10000000,4,69570
10000000,4,71212
10000000,4,44770
10000000,4,44895
10000000,4,69583
10000000,4,56265
10000000,4,69997
10000000,4,71562
10000000,4,58677
10000000,4,54459
10000000,4,73509
10000000,4,71699
10000000,4,70979
10000000,4,63265
10000000,4,67352
10000000,4,70656
10000000,5,61015
10000000,5,62850
10000000,5,70991
10000000,5,51572
10000000,5,63153
10000000,5,67449
10000000,5,59462
10000000,5,61823
10000000,5,56486
10000000,5,70914
10000000,5,82327
10000000,5,51347
10000000,5,53305
10000000,5,62222
10000000,5,65872
10000000,5,69143
10000000,5,55282
10000000,5,60323
10000000,5,66049
10000000,5,62641
10000000,6,51644
10000000,6,55211
10000000,6,57192
10000000,6,56909
10000000,6,52339
10000000,6,53440
10000000,6,54085
10000000,6,49443
10000000,6,53650
10000000,6,35791
10000000,6,61895
10000000,6,53439
10000000,6,53952
10000000,6,53318
10000000,6,52272
10000000,6,55230
10000000,6,43560
10000000,6,51152
10000000,6,52723
10000000,6,52737
10000000,7,49381
10000000,7,51053
10000000,7,49789
10000000,7,53339
10000000,7,48817
10000000,7,49637
10000000,7,45107
10000000,7,43665
10000000,7,47886
10000000,7,51673
10000000,7,50206
10000000,7,46826
10000000,7,49371
10000000,7,47427
10000000,7,50401
10000000,7,50745
10000000,7,50443
10000000,7,50003
10000000,7,52958
10000000,7,53776
10000000,8,46359
10000000,8,41825
10000000,8,56218
10000000,8,44138
10000000,8,59465
10000000,8,48645
10000000,8,51645
10000000,8,44732
10000000,8,49273
10000000,8,53160
10000000,8,53290
10000000,8,45958
10000000,8,51698
10000000,8,41320
10000000,8,49763
10000000,8,42590
10000000,8,49043
10000000,8,51513
10000000,8,58545
10000000,8,47741
10000000,9,60426
10000000,9,43684
10000000,9,44457
10000000,9,55485
10000000,9,51632
10000000,9,52822
10000000,9,53922
10000000,9,48324
10000000,9,53748
10000000,9,51450
10000000,9,52796
10000000,9,41596
10000000,9,51431
10000000,9,41346
10000000,9,55558
10000000,9,44463
10000000,9,47557
10000000,9,38395
10000000,9,45218
10000000,9,54609
10000000,10,60905
10000000,10,55151
10000000,10,50257
10000000,10,50398
10000000,10,57698
10000000,10,47968
10000000,10,45898
10000000,10,50641
10000000,10,61175
10000000,10,61843
10000000,10,49709
10000000,10,55026
10000000,10,63125
10000000,10,54166
10000000,10,32873
10000000,10,48389
10000000,10,61882
10000000,10,63073
10000000,10,54523
10000000,10,61062
10000000,11,48831
10000000,11,46888
10000000,11,57098
10000000,11,41070
10000000,11,55964
10000000,11,49576
10000000,11,66108
10000000,11,56780
10000000,11,51400
10000000,11,45949
10000000,11,67015
10000000,11,61855
10000000,11,60321
10000000,11,49386
10000000,11,65408
10000000,11,57471
10000000,11,49289
10000000,11,51357
10000000,11,49227
10000000,11,60120
10000000,12,47760
10000000,12,37264
10000000,12,35179
10000000,12,45163
10000000,12,43329
10000000,12,42620
10000000,12,53543
10000000,12,62916
10000000,12,52395
10000000,12,46602
10000000,12,58713
10000000,12,47084
10000000,12,52759
10000000,12,62571
10000000,12,54416
10000000,12,52243
10000000,12,52139
10000000,12,44244
10000000,12,44864
10000000,12,44397
10000000,13,49995
10000000,13,58014
10000000,13,50557
10000000,13,48543
10000000,13,38623
10000000,13,42916
10000000,13,45641
10000000,13,47188
10000000,13,59064
10000000,13,50371
10000000,13,61691
10000000,13,53178
10000000,13,48086
10000000,13,42645
10000000,13,41685
10000000,13,39576
10000000,13,59073
10000000,13,45047
10000000,13,66862
10000000,13,60153
10000000,14,49615
10000000,14,63789
10000000,14,44041
10000000,14,46516
10000000,14,48513
10000000,14,55870
10000000,14,58095
10000000,14,50525
10000000,14,49564
10000000,14,44135
10000000,14,55077
10000000,14,55149
10000000,14,58379
10000000,14,54207
10000000,14,47688
10000000,14,40431
10000000,14,44965
10000000,14,56058
10000000,14,48401
10000000,14,41283
10000000,15,44004
10000000,15,45843
10000000,15,48127
10000000,15,46574
10000000,15,44790
10000000,15,53462
10000000,15,60344
10000000,15,28111
10000000,15,33788
10000000,15,29457
10000000,15,42245
10000000,15,38933
10000000,15,37103
10000000,15,28957
10000000,15,39479
10000000,15,30654
10000000,15,26538
10000000,15,29455
10000000,15,31814
10000000,15,28890
10000000,16,31510
10000000,16,35538
10000000,16,34505
10000000,16,35317
10000000,16,41703
10000000,16,31310
10000000,16,36507
10000000,16,37954
10000000,16,52392
10000000,16,37297
10000000,16,34920
10000000,16,37253
10000000,16,28028
10000000,16,48424
10000000,16,34857
10000000,16,31849
10000000,16,47419
10000000,16,27467
10000000,16,41236
10000000,16,42266
10000000,17,33470
10000000,17,35580
10000000,17,43904
10000000,17,26989
10000000,17,31462
10000000,17,35025
10000000,17,33325
10000000,17,25575
10000000,17,36255
10000000,17,30269
10000000,17,30410
10000000,17,27455
10000000,17,28936
10000000,17,36745
10000000,17,41588
10000000,17,35243
10000000,17,29319
10000000,17,25155
10000000,17,37987
10000000,17,35796
10000000,18,47766
10000000,18,43292
10000000,18,34680
10000000,18,25439
10000000,18,33785
10000000,18,30018
10000000,18,33243
10000000,18,28945
10000000,18,34733
10000000,18,32081
10000000,18,33207
10000000,18,29928
10000000,18,33861
10000000,18,31285
10000000,18,30317
10000000,18,32196
10000000,18,34334
10000000,18,35218
10000000,18,32709
10000000,18,34917
10000000,19,32029
10000000,19,30397
10000000,19,48628
10000000,19,29101
10000000,19,27838
10000000,19,27681
10000000,19,26297
10000000,19,42538
10000000,19,32208
10000000,19,43314
10000000,19,54161
10000000,19,45409
10000000,19,43843
10000000,19,47700
10000000,19,48768
10000000,19,39673
10000000,19,41576
10000000,19,47448
10000000,19,43752
10000000,19,46752
10000000,20,44088
10000000,20,38234
10000000,20,49792
10000000,20,44654
10000000,20,38476
10000000,20,55802
10000000,20,55865
10000000,20,48083
10000000,20,55913
10000000,20,47839
10000000,20,56905
10000000,20,45278
10000000,20,37660
10000000,20,56859
10000000,20,49038
10000000,20,39641
10000000,20,40667
10000000,20,45354
10000000,20,42596
10000000,20,54227
10000000,21,47569
10000000,21,44085
10000000,21,42820
10000000,21,51338
10000000,21,46590
10000000,21,55655
10000000,21,55406
10000000,21,44678
10000000,21,54885
10000000,21,57378
10000000,21,54526
10000000,21,61166
10000000,21,63874
10000000,21,56427
10000000,21,58095
10000000,21,63490
10000000,21,34892
10000000,21,42264
10000000,21,43323
10000000,21,55930
10000000,22,62112
10000000,22,54501
10000000,22,53135
10000000,22,59321
10000000,22,59073
10000000,22,65866
10000000,22,55888
10000000,22,61283
10000000,22,58981
10000000,22,48536
10000000,22,53100
10000000,22,43420
10000000,22,54675
10000000,22,48285
10000000,22,51451
10000000,22,63710
10000000,22,54543
10000000,22,63868
10000000,22,60277
10000000,22,56962
10000000,23,55461
10000000,23,45115
10000000,23,41989
10000000,23,52589
10000000,23,44921
10000000,23,59067
10000000,23,42186
10000000,23,47874
10000000,23,58751
10000000,23,49157
10000000,23,46245
10000000,23,52131
10000000,23,57000
10000000,23,45926
10000000,23,52191
10000000,23,42139
10000000,23,52055
10000000,23,40491
10000000,23,47281
10000000,23,45141
10000000,24,49466
10000000,24,52612
10000000,24,47282
10000000,24,40658
10000000,24,58461
10000000,24,47900
10000000,24,40178
10000000,24,42207
10000000,24,55622
10000000,24,48375
10000000,24,33598
10000000,24,50635
10000000,24,54668
10000000,24,45275
10000000,24,49771
10000000,24,61081
10000000,24,48987
10000000,24,47933
10000000,24,50597
10000000,24,43743
10000000,25,62378
10000000,25,50227
10000000,25,64825
10000000,25,54278
10000000,25,47282
10000000,25,48345
10000000,25,41039
10000000,25,49629
10000000,25,61332
10000000,25,59416
10000000,25,42550
10000000,25,51873
10000000,25,45782
10000000,25,61673
10000000,25,59190
10000000,25,49681
10000000,25,62294
10000000,25,64367
10000000,25,53477
10000000,25,48892
100000000,1,1324286
100000000,1,1293507
100000000,1,1341534
100000000,1,1366399
100000000,1,1307932
100000000,1,1319490
100000000,1,1403741
100000000,1,1293958
100000000,1,1263042
100000000,1,1283417
100000000,1,1317446
100000000,1,1256809
100000000,1,1254489
100000000,1,1344053
100000000,1,1345774
100000000,1,1252438
100000000,1,1255883
100000000,1,1263073
100000000,1,1247479
100000000,1,1314614
100000000,2,669679
100000000,2,678476
100000000,2,683353
100000000,2,654529
100000000,2,658866
100000000,2,693225
100000000,2,674186
100000000,2,666303
100000000,2,671082
100000000,2,673827
100000000,2,679622
100000000,2,679777
100000000,2,710523
100000000,2,704372
100000000,2,713927
100000000,2,735814
100000000,2,718471
100000000,2,700641
100000000,2,709049
100000000,2,721558
100000000,3,559445
100000000,3,535060
100000000,3,541757
100000000,3,557111
100000000,3,521386
100000000,3,510912
100000000,3,510988
100000000,3,553723
100000000,3,535886
100000000,3,546283
100000000,3,537289
100000000,3,524207
100000000,3,526881
100000000,3,544244
100000000,3,537638
100000000,3,578714
100000000,3,555520
100000000,3,544938
100000000,3,515788
100000000,3,546442
100000000,4,472130
100000000,4,440177
100000000,4,430849
100000000,4,433316
100000000,4,444378
100000000,4,434810
100000000,4,465422
100000000,4,454132
100000000,4,440037
100000000,4,444567
100000000,4,434792
100000000,4,437360
100000000,4,448256
100000000,4,434490
100000000,4,439608
100000000,4,456160
100000000,4,460382
100000000,4,438641
100000000,4,448940
100000000,4,447950
100000000,5,385671
100000000,5,393313
100000000,5,405671
100000000,5,384227
100000000,5,400603
100000000,5,390672
100000000,5,384818
100000000,5,384549
100000000,5,359333
100000000,5,431480
100000000,5,407059
100000000,5,385859
100000000,5,391540
100000000,5,395391
100000000,5,406293
100000000,5,384180
100000000,5,397548
100000000,5,404296
100000000,5,379634
100000000,5,419531
100000000,6,357066
100000000,6,359398
100000000,6,372313
100000000,6,344241
100000000,6,347617
100000000,6,336586
100000000,6,377974
100000000,6,333769
100000000,6,339656
100000000,6,349874
100000000,6,338311
100000000,6,327578
100000000,6,350716
100000000,6,348484
100000000,6,330162
100000000,6,350963
100000000,6,350684
100000000,6,352993
100000000,6,349607
100000000,6,338079
100000000,7,326339
100000000,7,299962
100000000,7,327783
100000000,7,340231
100000000,7,316874
100000000,7,330576
100000000,7,308390
100000000,7,307818
100000000,7,295153
100000000,7,386203
100000000,7,316213
100000000,7,321946
100000000,7,326151
100000000,7,293478
100000000,7,314057
100000000,7,356765
100000000,7,339376
100000000,7,319611
100000000,7,298932
100000000,7,311358
100000000,8,294421
100000000,8,293832
100000000,8,283049
100000000,8,309586
100000000,8,283248
100000000,8,286841
100000000,8,326220
100000000,8,289475
100000000,8,339221
100000000,8,343288
100000000,8,311818
100000000,8,309871
100000000,8,353458
100000000,8,339645
100000000,8,292680
100000000,8,315803
100000000,8,307385
100000000,8,337930
100000000,8,317281
100000000,8,314891
100000000,9,297015
100000000,9,274103
100000000,9,303080
100000000,9,303452
100000000,9,289301
100000000,9,296120
100000000,9,270366
100000000,9,308321
100000000,9,326136
100000000,9,297468
100000000,9,343784
100000000,9,336822
100000000,9,305227
100000000,9,280454
100000000,9,317922
100000000,9,287091
100000000,9,324911
